Class,Order,Family,Genus,Scientific_name
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_houstonensis
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_kelloggi
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_mexicanus
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_microscaphus
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_nelsoni
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_punctatus
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_quercicus
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_retiformis
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_speciosus
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_terrestris
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_woodhousii
Amphibia,Anura,Bufonidae,Andinophryne,Andinophryne_atelopoides
Amphibia,Anura,Bufonidae,Andinophryne,Andinophryne_colomai
Amphibia,Anura,Bufonidae,Andinophryne,Andinophryne_olallai
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_albomaculata
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_echinata
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_endauensis
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_fuliginea
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_glandulosa
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_guibei
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_hanitschi
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_inthanon
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_jeetsukumarani
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_kraensis
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_latidisca
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_latiffi
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_latirostra
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_leptopus
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_longidigita
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_lumut
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_malayana
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_mcgregori
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_minuta
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_muelleri
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_penangensis
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_platysoma
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_siamensis
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_spinulifer
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_thinthinae
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_tiomanica
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_torrentis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_andinus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_angelito
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_ardila
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_arsyecue
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_arthuri
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_balios
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_barbotini
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_bomolochos
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_boulengeri
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_carauta
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_carbonerensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_carrikeri
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_certus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chiriquiensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chirripoensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chocoensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chrysocorallus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_coynei
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_cruciger
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_dimorphus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_ebenoides
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_elegans
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_epikeisthos
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_erythropus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_eusebianus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_eusebiodiazi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_exiguus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_famelicus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_farci
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_flavescens
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_franciscus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_galactogaster
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_gigas
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_glyphus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_guanujo
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_guitarraensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_halihelos
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_hoogmoedi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_ignescens
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_laetissimus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_limosus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_loettersi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_longibrachius
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_longirostris
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_lozanoi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_lynchi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mandingues
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_marinkellei
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mindoensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_minutulus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mittermeieri
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_monohernandezii
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mucubajiensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_muisca
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nahumae
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nanay
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nepiozomus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nicefori
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nocturnus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_onorei
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_orcesi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_oxapampae
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_oxyrhynchus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pachydermus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_palmatus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pastuso
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_patazensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pedimarmoratus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_peruensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_petersi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_petriruizi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pictiventris
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pinangoi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_planispina
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_podocarpus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pulcher
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pyrodactylus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_quimbaya
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_reticulatus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sanjosei
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_seminiferus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_senex
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sernai
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_simulatus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_siranus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sonsonensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sorianoi
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_spumarius
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_spurrelli
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_subornatus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_tamaensis
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_tricolor
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_varius
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_vermiculatus
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_vogli
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_walkeri
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_zeteki
Amphibia,Anura,Bufonidae,Barbarophryne,Barbarophryne_brongersmai
Amphibia,Anura,Bufonidae,Bufo,Bufo_ailaoanus
Amphibia,Anura,Bufonidae,Bufo,Bufo_arabicus
Amphibia,Anura,Bufonidae,Bufo,Bufo_aspinius
Amphibia,Anura,Bufonidae,Bufo,Bufo_bankorensis
Amphibia,Anura,Bufonidae,Bufo,Bufo_bufo
Amphibia,Anura,Bufonidae,Bufo,Bufo_cryptotympanicus
Amphibia,Anura,Bufonidae,Bufo,Bufo_eichwaldi
Amphibia,Anura,Bufonidae,Bufo,Bufo_gargarizans
Amphibia,Anura,Bufonidae,Bufo,Bufo_japonicus
Amphibia,Anura,Bufonidae,Bufo,Bufo_kabischi
Amphibia,Anura,Bufonidae,Bufo,Bufo_luchunnicus
Amphibia,Anura,Bufonidae,Bufo,Bufo_menglianus
Amphibia,Anura,Bufonidae,Bufo,Bufo_minshanicus
Amphibia,Anura,Bufonidae,Bufo,Bufo_pageoti
Amphibia,Anura,Bufonidae,Bufo,Bufo_pentoni
Amphibia,Anura,Bufonidae,Bufo,Bufo_spinosus
Amphibia,Anura,Bufonidae,Bufo,Bufo_stejnegeri
Amphibia,Anura,Bufonidae,Bufo,Bufo_taxkorensis
Amphibia,Anura,Bufonidae,Bufo,Bufo_tibetanus
Amphibia,Anura,Bufonidae,Bufo,Bufo_tihamicus
Amphibia,Anura,Bufonidae,Bufo,Bufo_torrenticola
Amphibia,Anura,Bufonidae,Bufo,Bufo_tuberculatus
Amphibia,Anura,Bufonidae,Bufo,Bufo_tuberospinius
Amphibia,Anura,Bufonidae,Bufo,Bufo_verrucosissimus
Amphibia,Anura,Bufonidae,Bufo,Bufo_wolongensis
Amphibia,Anura,Bufonidae,Bufoides,Bufoides_meghalayanus
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_balearicus
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_baturae
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_boulengeri
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_latastii
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_luristanicus
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_oblongus
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_pewzowi
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_pseudoraddei
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_shaartusiensis
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_siculus
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_surdus
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_turanensis
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_variabilis
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_viridis
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_zamdaensis
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_zugmayeri
Amphibia,Anura,Bufonidae,Capensibufo,Capensibufo_rosei
Amphibia,Anura,Bufonidae,Capensibufo,Capensibufo_tradouwi
Amphibia,Anura,Bufonidae,Churamiti,Churamiti_maridadi
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_berthalutzae
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_brevipollicatus
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_carvalhoi
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_krausae
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_leucomystax
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_oreites
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_organensis
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_proboscideus
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_skuki
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_stawiarskyi
Amphibia,Anura,Bufonidae,Didynamipus,Didynamipus_sjostedti
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_atukoralei
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_beddomii
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_brevirostris
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_chandai
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_crocus
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_cyphosus
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_dhufarensis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_dodsoni
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_himalayanus
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_hololius
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_kiphirensis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_kotagamai
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_mamitensis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_manipurensis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_melanostictus
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_microtympanum
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_mizoramensis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_nagalandensis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_noellerti
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_olivaceus
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_parietalis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_scaber
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_scorteccii
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_silentvalleyensis
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_stomaticus
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_stuarti
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_sumatranus
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_totol
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_valhallae
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_wokhaensis
Amphibia,Anura,Bufonidae,Epidalea,Epidalea_calamita
Amphibia,Anura,Bufonidae,Frostius,Frostius_erythrophthalmus
Amphibia,Anura,Bufonidae,Frostius,Frostius_pernambucensis
Amphibia,Anura,Bufonidae,Ghatophryne,Ghatophryne_ornata
Amphibia,Anura,Bufonidae,Ghatophryne,Ghatophryne_rubigina
Amphibia,Anura,Bufonidae,Incilius,Incilius_alvarius
Amphibia,Anura,Bufonidae,Incilius,Incilius_aucoinae
Amphibia,Anura,Bufonidae,Incilius,Incilius_aurarius
Amphibia,Anura,Bufonidae,Incilius,Incilius_bocourti
Amphibia,Anura,Bufonidae,Incilius,Incilius_campbelli
Amphibia,Anura,Bufonidae,Incilius,Incilius_canaliferus
Amphibia,Anura,Bufonidae,Incilius,Incilius_cavifrons
Amphibia,Anura,Bufonidae,Incilius,Incilius_chompipe
Amphibia,Anura,Bufonidae,Incilius,Incilius_coccifer
Amphibia,Anura,Bufonidae,Incilius,Incilius_coniferus
Amphibia,Anura,Bufonidae,Incilius,Incilius_cristatus
Amphibia,Anura,Bufonidae,Incilius,Incilius_cycladen
Amphibia,Anura,Bufonidae,Incilius,Incilius_epioticus
Amphibia,Anura,Bufonidae,Incilius,Incilius_fastidiosus
Amphibia,Anura,Bufonidae,Incilius,Incilius_gemmifer
Amphibia,Anura,Bufonidae,Incilius,Incilius_guanacaste
Amphibia,Anura,Bufonidae,Incilius,Incilius_holdridgei
Amphibia,Anura,Bufonidae,Incilius,Incilius_ibarrai
Amphibia,Anura,Bufonidae,Incilius,Incilius_intermedius
Amphibia,Anura,Bufonidae,Incilius,Incilius_karenlipsae
Amphibia,Anura,Bufonidae,Incilius,Incilius_leucomyos
Amphibia,Anura,Bufonidae,Incilius,Incilius_luetkenii
Amphibia,Anura,Bufonidae,Incilius,Incilius_macrocristatus
Amphibia,Anura,Bufonidae,Incilius,Incilius_majordomus
Amphibia,Anura,Bufonidae,Incilius,Incilius_marmoreus
Amphibia,Anura,Bufonidae,Incilius,Incilius_mazatlanensis
Amphibia,Anura,Bufonidae,Incilius,Incilius_mccoyi
Amphibia,Anura,Bufonidae,Incilius,Incilius_melanochlorus
Amphibia,Anura,Bufonidae,Incilius,Incilius_nebulifer
Amphibia,Anura,Bufonidae,Incilius,Incilius_occidentalis
Amphibia,Anura,Bufonidae,Incilius,Incilius_periglenes
Amphibia,Anura,Bufonidae,Incilius,Incilius_peripatetes
Amphibia,Anura,Bufonidae,Incilius,Incilius_perplexus
Amphibia,Anura,Bufonidae,Incilius,Incilius_pisinnus
Amphibia,Anura,Bufonidae,Incilius,Incilius_porteri
Amphibia,Anura,Bufonidae,Incilius,Incilius_signifer
Amphibia,Anura,Bufonidae,Incilius,Incilius_spiculatus
Amphibia,Anura,Bufonidae,Incilius,Incilius_tacanensis
Amphibia,Anura,Bufonidae,Incilius,Incilius_tutelarius
Amphibia,Anura,Bufonidae,Incilius,Incilius_valliceps
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_biporcatus
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_celebensis
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_claviger
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_divergens
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_galeatus
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_gollum
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_kumquat
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_ledongensis
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_macrotis
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_parvus
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_philippinicus
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_quadriporcatus
Amphibia,Anura,Bufonidae,Laurentophryne,Laurentophryne_parkeri
Amphibia,Anura,Bufonidae,Leptophryne,Leptophryne_borbonica
Amphibia,Anura,Bufonidae,Leptophryne,Leptophryne_cruentata
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_admirabilis
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_alipioi
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_atroluteus
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_cambaraensis
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_cupreuscapularis
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_devincenzii
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_dorsalis
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_estebani
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_fulvoguttatus
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_klappenbachi
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_krauczuki
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_langonei
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_macrogranulosus
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_montevidensis
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_moreirae
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_orejasmirandai
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_pachyrhynus
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_paraguayensis
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_peritus
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_rubriventris
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_sanmartini
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_setiba
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_simplex
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_spectabilis
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_stelzneri
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_tumifrons
Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus_vilavelhensis
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_anotis
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_howelli
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_lindneri
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_lonnbergi
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_loveridgei
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_melanopleura
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_micranotis
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_mocquardi
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_nairobiensis
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_nyikae
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_schmidti
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_taitana
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_usambarae
Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne_uzunguensis
Amphibia,Anura,Bufonidae,Metaphryniscus,Metaphryniscus_sosai
Amphibia,Anura,Bufonidae,Nannophryne,Nannophryne_apolobambica
Amphibia,Anura,Bufonidae,Nannophryne,Nannophryne_cophotis
Amphibia,Anura,Bufonidae,Nannophryne,Nannophryne_corynetes
Amphibia,Anura,Bufonidae,Nannophryne,Nannophryne_variegata
Amphibia,Anura,Bufonidae,Nectophryne,Nectophryne_afra
Amphibia,Anura,Bufonidae,Nectophryne,Nectophryne_batesii
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_asperginis
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_cryptus
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_frontierei
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_laevis
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_laticeps
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_minutus
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_paulae
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_poyntoni
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_pseudotornieri
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_tornieri
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_vestergaardi
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_viviparus
Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides_wendyae
Amphibia,Anura,Bufonidae,Nimbaphrynoides,Nimbaphrynoides_occidentalis
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_cryptica
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_dendronastes
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_huberi
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_macconnelli
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_nigra
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_quelchii
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_seegobini
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_vasquezi
Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella_weiassipuensis
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_angel
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_antisana
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_bufoniformis
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_cofanorum
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_guacamayo
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_occidentalis
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_percrassa
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_puruanta
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_simpsoni
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_sumacoensis
Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne_talipes
Amphibia,Anura,Bufonidae,Parapelophryne,Parapelophryne_scalpta
Amphibia,Anura,Bufonidae,Pedostibes,Pedostibes_everetti
Amphibia,Anura,Bufonidae,Pedostibes,Pedostibes_hosii
Amphibia,Anura,Bufonidae,Pedostibes,Pedostibes_kempi
Amphibia,Anura,Bufonidae,Pedostibes,Pedostibes_rugosus
Amphibia,Anura,Bufonidae,Pedostibes,Pedostibes_tuberculosus
Amphibia,Anura,Bufonidae,Pelophryne,Pelophryne_albotaeniata
Amphibia,Anura,Bufonidae,Pelophryne,Pelophryne_api
Amphibia,Anura,Bufonidae,Pelophryne,Pelophryne_brevipes
